hs_code,hs6,hs4,hs2,product_name
2910400000,291040,2910,29,"디엘드린(ISO, INN)"
2910500000,291050,2910,29,엔드린(ISO)
2910900000,291090,2910,29,기타
2911000000,291100,2911,29,아세탈ㆍ헤미아세탈(그 밖의 산소관능 결합을 한 것인지에 상관없다)과 이들의 할로겐화유도체ㆍ술폰화유도체ㆍ니트로화유도체ㆍ니트로소화유도체
2911001010,291100,2911,29,아세탈
2911001020,291100,2911,29,헤미아세탈
2911009000,291100,2911,29,기타
2912110000,291211,2912,29,메탄알(포름알데히드)
2912120000,291212,2912,29,에탄알(아세트알데히드)
2912191000,291219,2912,29,시트로넬알데히드
2912192000,291219,2912,29,시틀알
2912193000,291219,2912,29,"부탄알(부티르알데히드, 노르말-이성체)"
2912199000,291219,2912,29,기타
2912210000,291221,2912,29,벤즈알데히드
2912290000,291229,2912,29,기타
2912292000,291229,2912,29,페닐아세트알데히드
2912293000,291229,2912,29,신남알데히드
2912294000,291229,2912,29,알파아밀신남알데히드
2912295000,291229,2912,29,시클라멘알데히드
2912299000,291229,2912,29,기타
2912410000,291241,2912,29,바닐린(4-히드록시-3-메톡시벤즈알데히드)
2912420000,291242,2912,29,에틸바닐린(3-에톡시-4-히드록시벤즈알데히드)
2912490000,291249,2912,29,기타
2912491000,291249,2912,29,"3,4,5-트리메톡시벤즈알데히드"
2912499000,291249,2912,29,기타
2912500000,291250,2912,29,알데히드의 환식중합체
2912501000,291250,2912,29,트리옥산
2912503000,291250,2912,29,메타알데히드
2912509000,291250,2912,29,기타
2912600000,291260,2912,29,파라포름알데히드
2913000000,291300,2913,29,제2912호의 물품의 할로겐화유도체ㆍ술폰화유도체ㆍ니트로화유도체ㆍ니트로소화유도체
2914110000,291411,2914,29,아세톤
2914120000,291412,2914,29,부탄온(메틸에틸케톤)
2914130000,291413,2914,29,4-메틸펜탄-2-온(메틸이소부틸케톤)
2914190000,291419,2914,29,기타
2914191000,291419,2914,29,"3,3-디메틸-2-부타논(피나콜론)"
2914199000,291419,2914,29,기타
2914221000,291422,2914,29,시클로헥사논
2914222000,291422,2914,29,메틸시클로헥사논
2914231000,291423,2914,29,이오논
2914232000,291423,2914,29,메틸이오논
2914291000,291429,2914,29,자스몬
2914299000,291429,2914,29,기타
2914310000,291431,2914,29,페닐아세톤(페닐프로판-2-온)
2914390000,291439,2914,29,기타
2914401000,291440,2914,29,디아세톤 알코올(4-히드록시-4-메틸펜탄-2-온)
2914409000,291440,2914,29,기타
2914501000,291450,2914,29,케톤-페놀
2914509000,291450,2914,29,기타
2914610000,291461,2914,29,안트라퀴논
2914620000,291462,2914,29,코엔자임 Q10[유비데카레논(INN)]
2914691000,291469,2914,29,안트라퀴논의 유도체
2914699000,291469,2914,29,기타
2914699010,291469,2914,29,퀴논알코올ㆍ퀴논페놀과 퀴논알데히드
2914699090,291469,2914,29,기타
2914710000,291471,2914,29,클로르데콘(ISO)
2914791000,291479,2914,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2914799000,291479,2914,29,기타
2915110000,291511,2915,29,포름산
2915121000,291512,2915,29,포름산 칼슘
2915122000,291512,2915,29,포름산 암모늄
2915129000,291512,2915,29,기타
2915130000,291513,2915,29,포름산의 에스테르
2915131000,291513,2915,29,포름산 메틸
2915132000,291513,2915,29,2-에틸헥실클로로포메이트
2915139000,291513,2915,29,기타
2915210000,291521,2915,29,초산
2915240000,291524,2915,29,무수(無水)초산
2915291000,291529,2915,29,초산칼슘
2915292000,291529,2915,29,초산나트륨
2915293000,291529,2915,29,초산코발트
2915299000,291529,2915,29,기타
2915310000,291531,2915,29,초산에틸
2915320000,291532,2915,29,초산비닐
2915331000,291533,2915,29,반도체 제조용
2915339000,291533,2915,29,기타
2915391000,291539,2915,29,초산아밀
2915392000,291539,2915,29,초산이소아밀
2915393000,291539,2915,29,초산메틸
2915394000,291539,2915,29,초산이소부틸
2915395000,291539,2915,29,초산2-에톡시에틸
2915399000,291539,2915,29,기타
2915401000,291540,2915,29,모노클로로 아세트산
2915409000,291540,2915,29,기타
2915500000,291550,2915,29,"프로피온산, 그 염과 에스테르"
2915600000,291560,2915,29,"부탄산ㆍ펜탄산, 이들의 염과 에스테르"
2915701000,291570,2915,29,"팔미트산, 그 염과 에스테르"
2915702010,291570,2915,29,스테아르산
2915702020,291570,2915,29,스테아르산 마그네슘
2915702030,291570,2915,29,스테아르산 연
2915702040,291570,2915,29,스테아르산 아연
2915702050,291570,2915,29,스테아르산 바륨
2915702060,291570,2915,29,스테아르산 카드뮴
2915702070,291570,2915,29,스테아르산 칼슘
2915702080,291570,2915,29,스테아르산 부틸
2915702090,291570,2915,29,기타
2915901000,291590,2915,29,네오데카노일 클로라이드와 피발로일클로라이드
2915909010,291590,2915,29,2-에틸헥소산
2915909020,291590,2915,29,2-에틸헥실클로로포르메이트
2915909030,291590,2915,29,과불화옥탄산(PFOA)과 그 염
2915909090,291590,2915,29,기타
2916111000,291611,2916,29,아크릴산
2916119000,291611,2916,29,기타
2916121000,291612,2916,29,아크릴산에틸
2916122000,291612,2916,29,아크릴산메틸
2916123000,291612,2916,29,아크릴산부틸
2916124000,291612,2916,29,아크릴산 2-에틸헥실
2916129000,291612,2916,29,기타
2916131000,291613,2916,29,메타아크릴산
2916139000,291613,2916,29,기타
2916141000,291614,2916,29,메타아크릴산메틸
2916149000,291614,2916,29,기타
2916151000,291615,2916,29,"올레산, 그 염과 에스테르"
2916152000,291615,2916,29,"리놀레산, 그 염과 에스테르"
2916153000,291615,2916,29,"리놀렌산, 그 염과 에스테르"
2916160000,291616,2916,29,비나파크릴(ISO)
2916190000,291619,2916,29,기타
2916201000,291620,2916,29,시클로 헥산카르복시산
2916202000,291620,2916,29,시클로 펜테닐 초산
2916203000,291620,2916,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2916209000,291620,2916,29,기타
2916209010,291620,2916,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2916209090,291620,2916,29,기타
2916311000,291631,2916,29,벤조산
2916312000,291631,2916,29,벤조산나트륨
2916313000,291631,2916,29,벤조산벤질
2916319010,291631,2916,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2916319090,291631,2916,29,기타
2916321000,291632,2916,29,과산화벤조일
2916322000,291632,2916,29,염화벤조일
2916340000,291634,2916,29,페닐아세트산과 그 염
2916341000,291634,2916,29,페닐아세트산
2916342000,291634,2916,29,페닐아세트산의 염
2916391000,291639,2916,29,계피산
2916399010,291639,2916,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2916399090,291639,2916,29,기타
2917111000,291711,2917,29,옥살산
2917112000,291711,2917,29,옥살산의 염
2917113000,291711,2917,29,옥살산의 에스테르
2917121000,291712,2917,29,아디프산
2917122000,291712,2917,29,아디프산의 염
2917123010,291712,2917,29,아디프산 디옥틸
2917123090,291712,2917,29,기타
2917131000,291713,2917,29,"아젤라산, 그 염과 에스테르"
2917132000,291713,2917,29,"세바스산, 그 염과 에스테르"
2917140000,291714,2917,29,무수말레산
2917191000,291719,2917,29,말레산
2917192000,291719,2917,29,숙신산
2917193000,291719,2917,29,숙신산 나트륨
2917194000,291719,2917,29,말론산 디에틸
2917195000,291719,2917,29,말론산 디이소프로필
2917199000,291719,2917,29,기타
2917200000,291720,2917,29,"포화지환식ㆍ불포화지환식ㆍ시클로테르펜폴리카르복시산, 이들의 무수물(無水物)ㆍ할로겐화물ㆍ과산화물ㆍ과산화산, 이들의 유도체"
2917321000,291732,2917,29,오르토프탈산 디-2-에틸헥실
2917329000,291732,2917,29,기타
2917331000,291733,2917,29,오르토프탈산디노닐
2917332000,291733,2917,29,오르토프탈산디데실
2917341000,291734,2917,29,오르토프탈산 디헵틸
2917342000,291734,2917,29,오르토프탈산 디이소데실
2917343000,291734,2917,29,오르토프탈산 디부틸
2917349000,291734,2917,29,기타
2917350000,291735,2917,29,무수프탈산
2917361000,291736,2917,29,테레프탈산
2917369000,291736,2917,29,기타
2917370000,291737,2917,29,테레프탈산디메틸
2917391000,291739,2917,29,이소프탈산
2917392000,291739,2917,29,트리옥틸트리메리테이트(T.O.T.M)
2917393000,291739,2917,29,무수트리멜리트산
2917399000,291739,2917,29,기타
2918111000,291811,2918,29,락트산
2918112000,291811,2918,29,락트산의 염
2918113000,291811,2918,29,락트산의 에스테르
2918120000,291812,2918,29,타르타르산
2918131000,291813,2918,29,타르타르산의 염
2918132000,291813,2918,29,타르타르산의 에스테르
2918140000,291814,2918,29,시트르산
2918151000,291815,2918,29,시트르산의 염
2918151010,291815,2918,29,시트르산 칼슘
2918151090,291815,2918,29,기타
2918152000,291815,2918,29,시트르산의 에스테르
2918161000,291816,2918,29,글루콘산
2918162000,291816,2918,29,글루콘산의 염
2918163000,291816,2918,29,글루콘산의 에스테르
2918170000,291817,2918,29,"2,2-디페닐-2-하이드록시아세트산(벤질산)"
2918180000,291818,2918,29,클로로벤질레이트(ISO)
2918191010,291819,2918,29,말산
2918191090,291819,2918,29,기타
2918192000,291819,2918,29,그 밖의 알코올관능의 카르복시산의 염
2918192010,291819,2918,29,말산의 염
2918192090,291819,2918,29,기타
2918193000,291819,2918,29,그 밖의 알코올관능의 카르복시산의 에스테르
2918193010,291819,2918,29,말산의 에스테르
2918193020,291819,2918,29,메틸벤질레이트
2918193090,291819,2918,29,기타
2918199000,291819,2918,29,기타
2918210000,291821,2918,29,살리실산과 그 염
2918211000,291821,2918,29,살리실산
2918212010,291821,2918,29,살리실산 나트륨
2918212090,291821,2918,29,기타
2918220000,291822,2918,29,"오르토-아세틸살리실산, 그 염과 에스테르"
2918221000,291822,2918,29,오르토-아세틸살리실산
2918222000,291822,2918,29,오르토-아세틸살리산의 염
2918223000,291822,2918,29,오르토-아세틸살리실산의 에스테르
2918231000,291823,2918,29,그 밖의 살리실산의 에스테르
2918231010,291823,2918,29,살리실산 메틸
2918231020,291823,2918,29,살리실산 에틸
2918231090,291823,2918,29,기타
2918232000,291823,2918,29,그 밖의 살리실산에스테르의 염
2918291000,291829,2918,29,베타옥시나프토산과 그 염
2918299010,291829,2918,29,갈산
2918299030,291829,2918,29,파라히드록시 벤조산
2918299040,291829,2918,29,갈산의 염과 에스테르
2918299090,291829,2918,29,기타
2918301000,291830,2918,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2918309000,291830,2918,29,기타
2918910000,291891,2918,29,"2,4,5-티(ISO)(2,4,5-트리클로로페녹시아세트산), 그 염과 에스테르"
2918991000,291899,2918,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2918999000,291899,2918,29,기타
2919100000,291910,2919,29,"트리스(2,3-디브로모프로필) 포스페이트"
2919901010,291990,2919,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2919901011,291990,2919,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2919901019,291990,2919,29,기타
2919901020,291990,2919,29,글리세로인산
2919901090,291990,2919,29,기타
2919902000,291990,2919,29,인산에스테르의 염
2919909000,291990,2919,29,기타
2920111000,292011,2920,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2920119000,292011,2920,29,기타
2920191000,292019,2920,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2920199000,292019,2920,29,기타
2920210000,292021,2920,29,디메틸 포스파이트
2920220000,292022,2920,29,디에틸 포스파이트
2920230000,292023,2920,29,트리메틸 포스파이트
2920240000,292024,2920,29,트리에틸 포스파이트
2920290000,292029,2920,29,기타
2920309000,292030,2920,29,기타
2920901010,292090,2920,29,황산디메틸
2920901020,292090,2920,29,황산디에틸
2920901090,292090,2920,29,기타
2920902000,292090,2920,29,아질산에스테르와 질산에스테르의 것
2920903000,292090,2920,29,탄산에스테르의 것
2920904000,292090,2920,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2920909010,292090,2920,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2920909090,292090,2920,29,기타
2920909110,292090,2920,29,황산디메틸
2920909190,292090,2920,29,기타
2920909200,292090,2920,29,탄산에스테르의 것
2920909900,292090,2920,29,기타
2921111010,292111,2921,29,메틸아민
2921111020,292111,2921,29,메틸아민의 염
2921112010,292111,2921,29,디메틸아민
2921112020,292111,2921,29,디메틸아민의 염
2921113010,292111,2921,29,트리메틸아민
2921113020,292111,2921,29,트리메틸아민의 염
2921120000,292112,2921,29,"2-(엔,엔-디메틸아미노)에틸클로라이드 염산염"
2921130000,292113,2921,29,"2-(엔,엔-디에틸아미노)에틸클로라이드 염산염"
2921140000,292114,2921,29,"2-(엔,엔-디이소프로필아미노)에틸클로라이드 염산염"
2921192000,292119,2921,29,디에틸아민과 그 염
2921199010,292119,2921,29,디메틸라우릴아민
2921199030,292119,2921,29,비스(2-클로로에틸)에틸아민
2921199040,292119,2921,29,트리클로르메틴(INN)[트리스(2-클로로에틸)아민]
2921199050,292119,2921,29,디-이소프로필아민
2921199070,292119,2921,29,"엔,엔-디알킬(메틸, 에틸, 노르말-프로필, 이소프로필)2-클로로에틸아민과 이들의 수소화된 염들"
2921199090,292119,2921,29,기타
2921211000,292121,2921,29,에틸렌디아민
2921212000,292121,2921,29,에틸렌디아민의 염
2921221000,292122,2921,29,헥사메틸렌디아민
2921222000,292122,2921,29,헥사메틸렌디아민아디페이트
2921229000,292122,2921,29,기타
2921291000,292129,2921,29,디에틸렌 트리아민
2921292000,292129,2921,29,트리에틸렌 테트라아민
2921299000,292129,2921,29,기타
2921301000,292130,2921,29,시클로 헥실아민
2921309000,292130,2921,29,기타
2921411000,292141,2921,29,아닐린
2921412000,292141,2921,29,아닐린의 염
2921421000,292142,2921,29,아닐린의 니트로할로겐화 유도체
2921422000,292142,2921,29,"2,4,5-트리클로로아닐린"
2921423000,292142,2921,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2921429010,292142,2921,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2921429020,292142,2921,29,아닐린의 니트로할로겐화 유도체
2921429090,292142,2921,29,기타
2921431000,292143,2921,29,파라-톨루이딘-메타-술폰산과 그 염
2921432000,292143,2921,29,2-클로로-파라-톨루이딘-5-술폰산과 그 염
2921433000,292143,2921,29,3-아미노-6-클로로톨루엔-4-술폰산과 그 염
2921434000,292143,2921,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2921435000,292143,2921,29,파라-톨루이딘-메타-술폰산과 그 염
2921436000,292143,2921,29,2-클로로-파라-톨루이딘-5-술폰산과 그 염
2921437000,292143,2921,29,3-아미노-6-클로로톨루엔-4-술폰산과 그 염
2921439010,292143,2921,29,톨루이딘
2921439090,292143,2921,29,기타
2921439091,292143,2921,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2921439099,292143,2921,29,기타
2921441000,292144,2921,29,디페닐아민
2921449000,292144,2921,29,기타
2921451000,292145,2921,29,1-나프틸아민-4-술폰산과 그 염
2921459010,292145,2921,29,1-나프틸아민(알파-나프틸아민)과 그 염
2921459020,292145,2921,29,2-나프틸아민(베타-나프틸아민)과 그 염
2921459030,292145,2921,29,"2-나프틸아민-3,6,8-트리술폰산과 그 염"
2921459090,292145,2921,29,기타
2921460000,292146,2921,29,"암페타민(INN)ㆍ벤즈페타민(INN)ㆍ덱스암페타민(INN)ㆍ에틸암페타민(INN)ㆍ펜캄파민(INN)ㆍ레페타민(INN)ㆍ레브암페타민(INN)ㆍ메페노렉스(INN)ㆍ펜터민(INN), 이들의 염"
2921491000,292149,2921,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2921499000,292149,2921,29,기타
2921511000,292151,2921,29,엔-페닐-엔-이소프로필 파라-페닐렌디아민
2921512000,292151,2921,29,"엔-(1,3-디메틸 부틸)-엔-페닐-파라-페닐렌디아민"
2921519010,292151,2921,29,오르토-페닐렌 디아민
2921519020,292151,2921,29,메타-페닐렌 디아민
2921519030,292151,2921,29,파라-페닐렌 디아민
2921519040,292151,2921,29,디아미노톨루엔
2921519090,292151,2921,29,기타
2921591000,292159,2921,29,"3,3-디클로로벤지딘술폰산염"
2921592000,292159,2921,29,"4,4´디아미노스틸벤-2,2´-디술폰산과 그 염"
2921599000,292159,2921,29,기타
2921599010,292159,2921,29,벤지딘
2921599030,292159,2921,29,"4,4´디아미노스틸벤-2,2´-디술폰산과 그 염"
2921599050,292159,2921,29,오르토-톨리딘과 그 염
2921599090,292159,2921,29,기타
2922111000,292211,2922,29,모노에탄올아민
2922112000,292211,2922,29,모노에탄올아민의 염
2922121000,292212,2922,29,디에탄올아민
2922122000,292212,2922,29,디에탄올아민의 염
2922140000,292214,2922,29,덱스트로프로폭시펜(INN)과 그 염
2922150000,292215,2922,29,트리에탄올아민
2922160000,292216,2922,29,과불화옥탄 술폰산 디에탄올암모늄
2922171000,292217,2922,29,메틸디에탄올아민
2922172000,292217,2922,29,에틸디에탄올아민
2922180000,292218,2922,29,"2-(엔,엔-디이소프로필아미노)에탄올"
2922191000,292219,2922,29,아릴에탄올아민
2922193000,292219,2922,29,"엔,엔-디알킬(메틸, 에틸, 노르말-프로필 또는 이소프로필)2-아미노에탄올과 이들의 수소화된 염들"
2922193010,292219,2922,29,"엔,엔-디메틸-2-아미노에탄올과 그의 수소화된 염들"
2922193090,292219,2922,29,기타
2922196000,292219,2922,29,디에틸아미노에탄올
2922199000,292219,2922,29,기타
2922211000,292221,2922,29,7-아미노-1-나프톨-3-술폰산(감마 에시드)과 그 염
2922212000,292221,2922,29,"8-아미노-1-나프톨-3, 6-디술폰산(에이치 에시드)과 그 염"
2922213000,292221,2922,29,2-아미노-5-나프톨-7-디술폰산(제이 에시드)과 그 염
2922219000,292221,2922,29,기타
2922291000,292229,2922,29,파라-아미노페놀
2922292000,292229,2922,29,메타-아미노페놀
2922293000,292229,2922,29,페네티딘과 이들의 염
2922299000,292229,2922,29,기타
2922299010,292229,2922,29,메타-아미노페놀
2922299020,292229,2922,29,오르토-아미노페놀
2922299030,292229,2922,29,아미노 크레졸
2922299040,292229,2922,29,페네티딘과 이들의 염
2922299090,292229,2922,29,기타
2922310000,292231,2922,29,암페프라몬(INN)ㆍ메타돈(INN)ㆍ노르메타돈(INN)과 이들의 염
2922392000,292239,2922,29,아미노 안트라퀴논과 이들의 염
2922393000,292239,2922,29,아미노 안트라퀴논의 유도체
2922399000,292239,2922,29,기타
2922411000,292241,2922,29,리신
2922412000,292241,2922,29,리신의 에스테르
2922413000,292241,2922,29,리신의 염과 리신에스테르의 염
2922421000,292242,2922,29,글루탐산
2922422000,292242,2922,29,글루탐산 나트륨
2922423000,292242,2922,29,그 밖의 글루탐산의 염
2922430000,292243,2922,29,안트라닐산과 그 염
2922431000,292243,2922,29,안트라닐산
2922439000,292243,2922,29,안트라닐산의 염
2922491000,292249,2922,29,글리신
2922492000,292249,2922,29,알라닌
2922493000,292249,2922,29,류우신
2922494000,292249,2922,29,바린
2922495000,292249,2922,29,아스파르트산
2922496000,292249,2922,29,페닐글리신
2922497000,292249,2922,29,에틸파라아미노 벤조에이트
2922499000,292249,2922,29,기타
2922501000,292250,2922,29,세린
2922502000,292250,2922,29,파라아미노살리실산과 그 염
2922503000,292250,2922,29,"1-파라-니트로 페놀-2-아미노-1,3-프로판디올"
2922504000,292250,2922,29,디알파히드록시페닐글리신
2922505000,292250,2922,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2922506000,292250,2922,29,세린
2922509000,292250,2922,29,기타
2922509010,292250,2922,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2922509090,292250,2922,29,기타
2923101000,292310,2923,29,콜린
2923102000,292310,2923,29,콜린의 염
2923201000,292320,2923,29,레시틴
2923202000,292320,2923,29,그 밖의 포스포아미노리피드
2923300000,292330,2923,29,과불화옥탄 술폰산 테트라에틸암모늄
2923400000,292340,2923,29,과불화옥탄 술폰산 디데실디메틸암모늄
2923900000,292390,2923,29,기타
2924110000,292411,2924,29,메프로바메이트(INN)
2924120000,292412,2924,29,"플루오로아세트아미드(ISO), 모노크로토포스(ISO), 포스파미돈(ISO)"
2924122000,292412,2924,29,모노크로토포스(ISO)
2924123000,292412,2924,29,포스파미돈(ISO)
2924191000,292419,2924,29,디메틸포름아미드
2924192000,292419,2924,29,디메틸아세트아미드
2924199010,292419,2924,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2924199090,292419,2924,29,기타
2924211000,292421,2924,29,농약원제(農藥原劑)(「농약관리법」에 따라 등록된 것으로 한정한다)
2924219000,292421,2924,29,기타
2924230000,292423,2924,29,2-아세트아미도벤조산(엔-아세틸 안트라닐산)과 그 염
2924251000,292425,2924,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2924259000,292425,2924,29,기타
2924291010,292429,2924,29,아미노아세트아닐리드와 그 유도체
2924291020,292429,2924,29,아세트아미노펜
2924291090,292429,2924,29,기타
2924292000,292429,2924,29,아세토아세트아닐리드와 그 유도체
2924299010,292429,2924,29,염산리도카인
2924299020,292429,2924,29,"이오프로마이드, 이오파미돌, 이오메프롤, 이오헥솔, 이오버솔, 이오딕산올"
2924299092,292429,2924,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2924299099,292429,2924,29,기타
2925111000,292511,2925,29,사카린
2925112000,292511,2925,29,사카린의 염
2925191000,292519,2925,29,프탈이미드
2925199010,292519,2925,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2925199090,292519,2925,29,기타
2925210000,292521,2925,29,클로르디메포름(ISO)
2925291000,292529,2925,29,디페닐구아니딘
2925299010,292529,2925,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2925299090,292529,2925,29,기타
2926100000,292610,2926,29,아크릴로니트릴
2926200000,292620,2926,29,1-시아노구아니딘(디시안디아미드)
2926300000,292630,2926,29,"펜프로포렉스(INN)와 그 염, 메사돈(INN) 제조중간체(4-시아노-2-디메틸아미노-4,4-디페닐부탄)"
2926400000,292640,2926,29,알파-페닐아세토아세토니트릴
2926901000,292690,2926,29,아세토니트릴
2926902000,292690,2926,29,"1,4-디아미노-2,3-디시아노안트라퀴논"
2926903000,292690,2926,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2926904000,292690,2926,29,아세토니트릴
2926909000,292690,2926,29,기타
2926909010,292690,2926,29,말로노니트릴
2926909091,292690,2926,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2926909099,292690,2926,29,기타
2927001100,292700,2927,29,6-니트로-1-디아조-2-나프톨-4-술폰산
2927001900,292700,2927,29,기타
2927002100,292700,2927,29,아조디카본아미드
2927002910,292700,2927,29,아조이소부티로니트릴
2927002990,292700,2927,29,기타
2927003000,292700,2927,29,아족시화합물
2928001000,292800,2928,29,페닐히드라진
2928002000,292800,2928,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2928003000,292800,2928,29,메틸에틸 케토옥심
2928009000,292800,2928,29,기타
2928009020,292800,2928,29,메틸에틸 케토옥심
2928009091,292800,2928,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2928009099,292800,2928,29,기타
2929101000,292910,2929,29,톨루엔 디이소시아네이트
2929102000,292910,2929,29,디페닐메탄 디이소시아네이트
2929109000,292910,2929,29,기타
2929900000,292990,2929,29,기타
2929901000,292990,2929,29,이소시안화물
2929903000,292990,2929,29,"디알킬(메틸, 에틸, 노르말-프로필 또는 이소프로필) 엔,엔-디알킬(메틸, 에틸, 노르말-프로필 또는 이소프로필)포스포라미데이트"
2929905000,292990,2929,29,오르토-에틸-2-디이소프로필 아미노에틸 메틸포스포나이트
2929906000,292990,2929,29,"엔-엔-디알킬(메틸, 에틸, 노르말-프로필 또는 이소프로필)포스포라미딕 디할라이드"
2929909000,292990,2929,29,기타
2930100000,293010,2930,29,"2-(엔,엔-디메틸아미노) 에탄티올"
2930201010,293020,2930,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2930201090,293020,2930,29,기타
2930202010,293020,2930,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2930202090,293020,2930,29,기타
2930301000,293030,2930,29,티우람모노술파이드
2930302000,293030,2930,29,티우람디술파이드
2930303000,293030,2930,29,티우람테트라술파이드
2930400000,293040,2930,29,메티오닌
2930600000,293060,2930,29,"2-(엔,엔-디에틸아미노)에탄티올"
2930700000,293070,2930,29,비스(2-하이드록시에틸)술파이드[티오디글리콜(INN)]
2930800000,293080,2930,29,"알디카브(ISO), 캡타폴(ISO) 및 메타미도포스(ISO)"
2930901000,293090,2930,29,2-아미노-4-메틸티오부티르산나트륨
2930902000,293090,2930,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2930902010,293090,2930,29,포레이트(ISO)
2930902090,293090,2930,29,"기타
"
2930902091,293090,2930,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2930902099,293090,2930,29,기타
2930903010,293090,2930,29,티오알코올
2930903020,293090,2930,29,티오페놀
2930903030,293090,2930,29,"엔,엔-디이소프로필-베타-아미노에탄티올"
2930903040,293090,2930,29,"엔-엔-디알킬(메틸, 에틸, 노르말-프로필 또는 이소프로필) 아미노에탄-2-티올과 이들의 수소화된 염들"
2930904090,293090,2930,29,기타
2930905030,293090,2930,29,티오우레아
2930905080,293090,2930,29,기타
2930905090,293090,2930,29,기타
2930906000,293090,2930,29,"[에스-2-(디알킬(메틸, 에틸, 노르말-프로필이나 이소프로필)아미노)에틸]하이드로젠 알킬(메틸, 에틸, 노르말-프로필이나 이소프로필)포스포노티오에이트와 이들의 오-알킬(탄소수가 10개 이하로서 사이클로알킬을 포함한다) 에스테르와 이들의 알킬화나 수소화된 염들"
2930906010,293090,2930,29,티오알코올
2930906090,293090,2930,29,기타
2930907000,293090,2930,29,"오, 오-디에틸에스-[2-(디에틸아미노)에틸]포스포로티오에이트와 그의 알킬화나 수소화된 염들"
2930907090,293090,2930,29,기타
2930909010,293090,2930,29,티오산
2930909020,293090,2930,29,이소티오시아네이트
2930909030,293090,2930,29,시스테인
2930909040,293090,2930,29,시스틴
2930909050,293090,2930,29,글루타티온
2930909060,293090,2930,29,8-클로로-6-토시록틴산에틸에스테르
2930909070,293090,2930,29,"하나의 인(燐) 원자가 하나의 메틸, 에틸, 노르말-프로필이나 이소프로필 그룹과 결합되어 있는 것으로서 더 이상의 탄소 원자와 결합하지 않은 화합물"
2930909080,293090,2930,29,디티오카르본산염(크산틴산염)
2930909090,293090,2930,29,기타
2930909091,293090,2930,29,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다)
2930909099,293090,2930,29,기타
2931100000,293110,2931,29,"테트라메틸납, 테트라에틸납"
2931200000,293120,2931,29,트리부틸틴 화합물
2931310000,293131,2931,29,디메틸 메틸포스포네이트
2931340000,293134,2931,29,3-(트리하이드록시시릴)프로필 메틸포스포네이트 나트륨
2931350000,293135,2931,29,"2,4,6-트리프로필-1,3,5,2,4,6-트리옥사트리포스피네인 2,4,6-트리옥사이드"
2931370000,293137,2931,29,"비스[(5-에틸-2-메틸-2-옥시도-1,3,2-디옥사포스피난-5-일)메틸] 메틸포스포네이트"
